day,time_ms,src,dst,relation
6,4500201,544390,1535020,5
6,4517479,544390,2978980,5
6,4524567,544390,4709073,5
6,4528635,544390,1869534,5
6,4535737,544390,465531,5
6,4540815,544390,1871757,5
6,4558079,544390,1480220,5
6,4924624,544390,5530312,5
6,4928692,544390,42121,5
6,4941874,544390,570674,5
6,4945957,544390,5570972,5
6,4951003,544390,4997487,5
6,4962155,544390,1738503,5
6,4966233,544390,5019813,5
6,4972320,544390,1032471,5
6,4983511,544390,1625197,5
6,4993669,544390,81472,5
6,5002831,544390,93965,5
6,5011948,544390,1872179,5
6,5019047,544390,3640875,5
6,5030188,544390,3530707,5
6,5035268,544390,2577145,5
6,5049492,544390,464968,5
6,5053550,544390,3169515,5
6,5069802,544390,451012,5
6,5083025,544390,5305411,5
6,5090108,544390,5474205,5
6,5097222,544390,1962826,5
6,5101284,544390,4046557,5
6,5105348,544390,4346072,5
6,5116519,544390,3295541,5
6,5120562,544390,3195919,5
6,5135816,544390,5254943,5
6,5142912,544390,1697762,5
6,5148988,544390,2305196,5
6,5169315,544390,3972867,5
6,5175393,544390,568985,5
6,5179429,544390,2978478,5
6,5184495,544390,2878541,5
6,5197682,544390,2992464,5
6,5203766,544390,804801,5
6,5212928,544390,3169601,5
6,5405902,544390,5122611,5
6,5417054,544390,3587762,5
6,5438376,544390,4083079,5
6,5454644,544390,4202030,5
6,5459707,544390,3001852,5
6,5465879,544390,4538240,5
6,5483126,544390,632839,5
6,5487222,544390,1765067,5
6,5494291,544390,1516149,5
6,5516661,544390,2038776,5
6,5529836,544390,5525686,5
6,5535949,544390,3210505,5
6,5543060,544390,4073339,5
6,5548153,544390,1020583,5
6,5553208,544390,4895389,5
6,5557267,544390,351092,5
6,5564378,544390,1222064,5
6,5579615,544390,1671465,5
6,5584705,544390,695628,5
6,5590752,544390,542392,5
6,5599908,544390,3114332,5
6,5610051,544390,3093759,5
6,5619230,544390,2996575,5
6,5630413,544390,1343954,5
6,5637526,544390,3133960,5
6,5644615,544390,4439748,5
6,5649715,544390,3536186,5
6,5656779,544390,3453474,5
6,5660840,544390,4270753,5
6,5665942,544390,4310724,5
6,5671994,544390,489324,5
6,5679096,544390,4281264,5
6,5685180,544390,1349419,5
6,5692283,544390,4186014,5
6,5712583,544390,5222599,5
6,5718682,544390,3937649,5
6,5723750,544390,4661592,5
6,5743070,544390,3838478,5
6,5771475,544390,2355009,5
6,6195691,544390,1611175,5
6,6203830,544390,3050,5
6,6214959,544390,3700668,5
6,6219017,544390,2251846,5
6,6224088,544390,1702564,5
6,6229151,544390,11656,5
6,6235247,544390,3078749,5
6,6239300,544390,3884816,5
6,6244370,544390,5003467,5
6,6251463,544390,3262162,5
6,6255519,544390,358056,5
6,6259569,544390,4087754,5
6,6266668,544390,71397,5
6,6273756,544390,3148114,5
6,6277815,544390,1133344,5
6,6287959,544390,4831945,5
6,6296108,544390,861194,5
6,6300161,544390,1449861,5
6,6307280,544390,4854556,5
6,6321488,544390,1424502,5
6,6326557,544390,4089059,5
6,6333662,544390,3426345,5
6,6347876,544390,3762584,5
6,6359035,544390,2244681,5
6,6384406,544390,4203347,5
6,6390513,544390,477145,5
6,6396569,544390,2968297,5
6,6402654,544390,3303806,5
6,6408740,544390,5233699,5
6,6769020,544390,2978396,5
6,6773086,544390,544055,5
6,6778188,544390,3343033,5
6,6782235,544390,207508,5
6,6787317,544390,4206748,5
6,6792404,544390,2167031,5
6,6798503,544390,2439401,5
6,6804614,544390,2400916,5
6,6821830,544390,3719497,5
6,6828956,544390,1053043,5
6,6834028,544390,1172252,5
6,6838124,544390,349515,5
6,6848296,544390,4087478,5
6,6854355,544390,1196995,5
6,6867598,544390,3141616,5
6,6896045,544390,4093154,5
6,6909224,544390,1840170,5
6,6920409,544390,2460675,5
6,6924500,544390,705082,5
6,6931596,544390,2629586,5
6,6936641,544390,1168815,5
6,6952893,544390,3641779,5
6,6993487,544390,1783216,5
6,6999550,544390,4526079,5
6,7007684,544390,4142960,5
6,7022911,544390,2807729,5
6,7036133,544390,2732151,5
6,7466725,544390,4450631,5
6,7471804,544390,3629636,5
6,7475858,544390,1389873,5
6,7487016,544390,4826310,5
6,7494112,544390,1096346,5
6,7506306,544390,1405232,5
6,7511391,544390,4171336,5
6,7527644,544390,4774968,5
6,7542872,544390,4917291,5
6,7547943,544390,1061583,5
6,7552029,544390,3284591,5
6,7563169,544390,4373897,5
6,7569251,544390,2252813,5
6,7575363,544390,5351709,5
6,7589593,544390,2689602,5
6,7598749,544390,240928,5
6,7612946,544390,197901,5
6,7616978,544390,2664211,5
6,7625110,544390,5105726,5
6,7631191,544390,2751223,5
6,7637258,544390,2021485,5
6,7655557,544390,5507344,5
6,7659623,544390,5283468,5
6,7665680,544390,4569368,5
6,7672769,544390,4065598,5
6,8049205,544390,3695883,5
6,8055309,544390,3838924,5
6,8059369,544390,2959307,5
6,8089800,544390,939961,5
6,8094876,544390,4609651,5
6,8099976,544390,4559163,5
6,8105055,544390,4879176,5
6,8118203,544390,2977065,5
6,8122279,544390,3750403,5
6,8127374,544390,996901,5
6,8133464,544390,146244,5
6,8137510,544390,4019163,5
6,8144600,544390,2699357,5
6,8150689,544390,4531332,5
6,8155756,544390,1998428,5
6,8161842,544390,4567981,5
6,8167926,544390,4753725,5
6,8172994,544390,59903,5
6,8177049,544390,3619945,5
6,8184147,544390,4685691,5
6,8206525,544390,543326,5
6,8213604,544390,288553,5
6,8218680,544390,3375330,5
6,8226793,544390,4802396,5
6,8242056,544390,177530,5
6,8254209,544390,5543218,5
6,8259304,544390,3091862,5
6,8702921,544390,2337380,5
6,8711030,544390,50213,5
6,8722208,544390,904937,5
6,8739442,544390,778250,5
6,8756682,544390,4717084,5
6,8767854,544390,3485327,5
6,8782057,544390,4149421,5
6,8790151,544390,5360706,5
6,8818595,544390,2855131,5
6,8823650,544390,4065352,5
6,8836855,544390,2545588,5
6,8840924,544390,1789774,5
6,8864275,544390,4175508,5
6,8870365,544390,2267442,5
6,8875427,544390,2194806,5
6,8881503,544390,1610392,5
6,8898768,544390,1709779,5
6,8913000,544390,3166491,5
6,8933335,544390,636941,5
6,8937447,544390,1635304,5
6,8944548,544390,2466923,5
6,8950669,544390,3613741,5
6,8955743,544390,5452143,5
6,8960798,544390,1565381,5
6,8973015,544390,2782024,5
6,8990267,544390,57314,5
6,9003468,544390,5325694,5
6,9008552,544390,4057199,5
6,9016672,544390,3163828,5
6,9028828,544390,1004875,5
6,9039991,544390,3975220,5
6,9053164,544390,4629536,5
6,9058251,544390,2131172,5
6,9063316,544390,3167825,5
6,9068483,544390,109674,5
6,9309056,544390,2442409,5
6,9316104,544390,5076145,5
6,9322195,544390,1938330,5
6,9329298,544390,5141158,5
6,9342496,544390,5581304,5
6,9349604,544390,101553,5
6,9354673,544390,3166709,5
6,9359751,544390,2113147,5
6,9367869,544390,3581794,5
6,9393253,544390,24528,5
6,9410480,544390,4186459,5
6,9415588,544390,1328652,5
6,9419623,544390,5334271,5
6,9426745,544390,5069554,5
6,9441079,544390,4179321,5
6,9450135,544390,1788713,5
6,9468386,544390,1920419,5
6,9482600,544390,4572211,5
6,9488678,544390,2184432,5
6,9495767,544390,2345598,5
6,9514035,544390,4263098,5
6,9824535,544390,2857453,5
6,9830623,544390,679819,5
6,9834699,544390,1322935,5
6,9839760,544390,498624,5
6,9847895,544390,3317877,5
6,9853971,544390,1152516,5
6,9861094,544390,2181709,5
6,9883371,544390,2857202,5
6,9887438,544390,4957700,5
6,9894520,544390,4750728,5
6,9908741,544390,608460,5
6,9928009,544390,3718234,5
6,9938171,544390,3464835,5
6,9948342,544390,5029525,5
6,9958450,544390,4745597,5
6,9972684,544390,1565212,5
6,9978771,544390,5480569,5
6,9990962,544390,4665574,5
6,9995091,544390,3025580,5
6,10001160,544390,1267240,5
6,10005230,544390,2552384,5
6,10009291,544390,1655829,5
6,10016383,544390,5474182,5
6,10029604,544390,740046,5
6,10036669,544390,4298524,5
6,10061091,544390,2067452,5
6,10079324,544390,2629286,5
6,10088488,544390,812334,5
6,10092544,544390,517208,5
6,10096634,544390,2698159,5
6,10107803,544390,2946299,5
6,10114900,544390,4412560,5
6,10127055,544390,4622129,5
6,10133132,544390,249678,5
6,10441728,544390,1319292,5
6,10451880,544390,1809037,5
6,10468084,544390,793228,5
6,10484348,544390,3311846,5
6,10488375,544390,4824624,5
6,10521845,544390,2621426,5
6,10530005,544390,742015,5
6,10535067,544390,4249693,5
6,10541157,544390,4915692,5
6,10552322,544390,4046490,5
6,10557388,544390,5492714,5
6,10563468,544390,3793047,5
6,79301264,544390,202288,5
6,79308363,544390,5007403,5
6,79312432,544390,293136,5
6,79322574,544390,3590351,5
6,79329655,544390,1421445,5
6,79334753,544390,1326858,5
6,79351988,544390,4344389,5
6,79365170,544390,1585800,5
6,79369230,544390,1874133,5
6,79373291,544390,4388627,5
6,79390549,544390,3780708,5
6,79396643,544390,4495064,5
6,79404750,544390,5299722,5
6,79424047,544390,4066781,5
6,79430133,544390,1191642,5
6,79435206,544390,4315679,5
6,79447381,544390,1095586,5
6,79451433,544390,1802102,5
6,79472740,544390,3029540,5
6,79476795,544390,3165114,5
6,79483899,544390,2009937,5
6,79503183,544390,2216921,5
6,79521450,544390,1915755,5
6,79533630,544390,2001768,5
6,79565080,544390,4350220,5
6,79574216,544390,864483,5
6,79583336,544390,666394,5
6,79587458,544390,3714335,5
6,79887676,544390,3893138,5
6,79899814,544390,2693258,5
6,79911984,544390,5238421,5
6,79917048,544390,1705396,5
6,79923134,544390,3464329,5
6,79940390,544390,5472939,5
6,79945477,544390,2771499,5
6,79951550,544390,4965567,5
6,79958645,544390,4131992,5
6,79964732,544390,5398180,5
6,79974902,544390,4241423,5
6,79979957,544390,3600531,5
6,79987073,544390,184553,5
6,80012438,544390,2351825,5
6,80018506,544390,4884317,5
6,80023598,544390,4114404,5
6,80028687,544390,2852757,5
6,80032749,544390,752731,5
6,80037791,544390,2765285,5
6,80055052,544390,942066,5
6,80063176,544390,2098169,5
6,80070248,544390,863729,5
6,80099656,544390,5576890,5
6,80113912,544390,407388,5
6,80119984,544390,1428904,5
6,80136250,544390,4444428,5
6,80141304,544390,3755335,5
6,80160562,544390,1356660,5
6,80164638,544390,4374780,5
6,80168680,544390,4786366,5
6,80174755,544390,1582477,5
6,80179840,544390,5368555,5
6,80183904,544390,5063564,5
6,80192001,544390,1610087,5
6,80199111,544390,1811783,5
6,80451735,544390,3546000,5
6,80458806,544390,2797933,5
6,80463886,544390,3284353,5
6,80468940,544390,5464245,5
6,80476060,544390,1368790,5
6,80496344,544390,3603570,5
6,80513571,544390,4082628,5
6,80519665,544390,1867548,5
6,80523717,544390,3326194,5
6,80535895,544390,5335346,5
6,80547055,544390,2616500,5
6,80564316,544390,2911062,5
6,80574434,544390,1283916,5
6,80592714,544390,5167955,5
6,80600817,544390,1012711,5
6,80612986,544390,4129700,5
6,80617052,544390,1299946,5
6,80631277,544390,2181042,5
6,80637334,544390,2447713,5
6,80644443,544390,2750893,5
6,80651551,544390,1048155,5
6,80658656,544390,810618,5
6,80662697,544390,1307160,5
6,80675892,544390,417310,5
6,80688068,544390,3994770,5
6,80692132,544390,3301200,5
6,80697203,544390,455178,5
6,80707362,544390,4132282,5
6,80713480,544390,4515180,5
6,80735827,544390,1120402,5
6,80760160,544390,659890,5
6,80779417,544390,38117,5
6,81139614,544390,2470419,5
6,81151776,544390,1099972,5
6,81162927,544390,271561,5
6,81168017,544390,3508294,5
6,81181185,544390,1893423,5
6,81188279,544390,4912966,5
6,81198440,544390,4459842,5
6,81202538,544390,5565135,5
6,81208633,544390,425382,5
6,81213704,544390,3796829,5
6,81241089,544390,5547539,5
6,81264452,544390,268478,5
6,81269520,544390,3060430,5
6,81287801,544390,356540,5
6,81295970,544390,839933,5
6,81316213,544390,2800983,5
6,81321277,544390,4056294,5
6,81328416,544390,76475,5
6,81338564,544390,2579398,5
6,81343619,544390,4598979,5
6,81355793,544390,4620612,5
6,81359853,544390,1769673,5
6,81364940,544390,745231,5
6,81369000,544390,442051,5
6,81373052,544390,1229124,5
6,81385225,544390,1074491,5
6,81390309,544390,1966369,5
6,81397394,544390,3536889,5
6,81423781,544390,716289,5
6,81442023,544390,2448894,5
6,81446078,544390,3103353,5
6,81456225,544390,2101417,5
6,81462309,544390,1554144,5
6,81470433,544390,2351258,5
6,81475496,544390,1072581,5
6,81489689,544390,1645522,5
6,81493751,544390,3285373,5
6,81499833,544390,1330350,5
6,81506924,544390,2994533,5
6,81755548,544390,5091300,5
6,81761606,544390,3022212,5
6,81765658,544390,4839599,5
6,81769740,544390,2829360,5
6,81775805,544390,4005389,5
6,81782916,544390,3842551,5
6,81796108,544390,381862,5
6,81802337,544390,229502,5
6,81814379,544390,4312968,5
6,81821525,544390,3471671,5
6,81838767,544390,2849512,5
6,81844864,544390,2487013,5
6,81850962,544390,989575,5
6,81857036,544390,124762,5
6,81876323,544390,3335588,5
6,81893579,544390,593210,5
6,81900707,544390,694845,5
6,81906816,544390,2925293,5
6,81913922,544390,1001869,5
6,81917981,544390,1773346,5
6,81923075,544390,5410581,5
6,81930171,544390,3752151,5
6,81937285,544390,4826050,5
6,81953506,544390,938982,5
6,81960598,544390,2797162,5
6,81969721,544390,5597271,5
6,81975797,544390,2134615,5
6,81991009,544390,945408,5
6,82001165,544390,1106925,5
6,82011313,544390,5602654,5
6,82017405,544390,3516624,5
6,82271050,544390,2401599,5
6,82275205,544390,1946713,5
6,82280188,544390,3162325,5
6,82284248,544390,573449,5
6,82289322,544390,3792978,5
6,82296436,544390,2582142,5
6,82315713,544390,2451606,5
6,82322841,544390,4335490,5
6,82336018,544390,1890460,5
6,82343140,544390,5180729,5
6,82347194,544390,574889,5
6,82353278,544390,4883525,5
6,82365469,544390,1988212,5
6,82380671,544390,2604408,5
6,82389818,544390,5283286,5
6,82393863,544390,3885659,5
6,82397935,544390,3893191,5
6,82415151,544390,4332843,5
6,82425310,544390,2596265,5
6,82431392,544390,1393519,5
6,82437500,544390,5281923,5
6,82441559,544390,1236901,5
6,82445618,544390,2855166,5
6,82464906,544390,4574083,5
6,82472003,544390,371288,5
6,82476060,544390,4507020,5
6,82483165,544390,1999853,5
6,82495335,544390,5284928,5
6,82502444,544390,5183131,5
6,82520711,544390,3076854,5
6,82525792,544390,3759897,5
6,82531868,544390,156988,5
6,82832276,544390,384714,5
6,82836339,544390,2052331,5
6,82844462,544390,5126285,5
6,82867901,544390,970597,5
6,82878970,544390,3196790,5
6,82902319,544390,1809124,5
6,82906376,544390,25554,5
6,82912474,544390,417990,5
6,82919567,544390,3181465,5
6,82924651,544390,5214118,5
6,82929739,544390,4655538,5
6,82953068,544390,4312129,5
6,82959156,544390,5363818,5
6,82975379,544390,1077270,5
6,82979469,544390,4558731,5
6,82986615,544390,517696,5
6,82991643,544390,2486205,5
6,83004843,544390,4731873,5
6,83010913,544390,4274696,5
6,83018033,544390,5019940,5
6,83022066,544390,4553485,5
6,83040340,544390,254231,5
6,83048427,544390,3372355,5
6,83053504,544390,4304514,5
6,83060626,544390,547496,5
6,83066737,544390,3844443,5
6,83090032,544390,64115,5
6,83108290,544390,1106388,5
6,83114405,544390,4469280,5
6,83118441,544390,2347180,5
6,83124591,544390,1706279,5
6,83130701,544390,1629369,5
6,83134748,544390,1422889,5
6,83442414,544390,1461031,5
6,83446461,544390,1692540,5
6,83460670,544390,2113721,5
6,83476883,544390,2808052,5
6,83491067,544390,3036472,5
6,83499193,544390,2750317,5
6,83504247,544390,4236304,5
6,83508312,544390,2502319,5
6,83516525,544390,597600,5
6,83523528,544390,2729511,5
6,83536726,544390,1138701,5
6,83551977,544390,2401222,5
6,83555977,544390,2071825,5
6,83562077,544390,3264395,5
6,83573233,544390,3464027,5
6,83579408,544390,37265,5
6,83588666,544390,1388788,5
6,83594741,544390,5499247,5
6,83603853,544390,1380683,5
6,83610048,544390,5544048,5
6,83628198,544390,2214763,5
6,83872811,544390,4484115,5
6,83885974,544390,5075423,5
6,83891076,544390,3345507,5
6,83896128,544390,2809043,5
6,83908293,544390,4973379,5
6,83913373,544390,2976477,5
6,83919460,544390,546465,5
6,83924538,544390,2686766,5
6,83933657,544390,5035827,5
6,83951910,544390,5156835,5
6,83958050,544390,730661,5
6,83968228,544390,1837119,5
6,83977310,544390,1090077,5
6,84000815,544390,4359046,5
6,84006904,544390,3988158,5
6,84020097,544390,2712341,5
6,84043401,544390,2092553,5
6,84055610,544390,3261685,5
6,84077025,544390,959672,5
6,84079941,544390,1385544,5
6,84091146,544390,580181,5
6,84107346,544390,5375325,5
6,84111407,544390,2838283,5
6,84123582,544390,4721899,5
6,84127620,544390,2083228,5
6,84429091,544390,746485,5
6,84436183,544390,1092124,5
6,84460516,544390,796941,5
6,84468639,544390,130920,5
6,84473710,544390,3860591,5
6,84484854,544390,5482105,5
6,84497034,544390,2769766,5
6,84502147,544390,4437235,5
6,84510224,544390,3045021,5
6,84520378,544390,4723975,5
6,84525438,544390,4227118,5
6,84533539,544390,139418,5
6,84543119,544390,4580762,5
6,84546740,544390,5403718,5
6,84556875,544390,1115526,5
6,84560944,544390,3210492,5
6,84575158,544390,4340882,5
6,84582257,544390,3101664,5
6,84593428,544390,5201871,5
6,84599494,544390,1656994,5
6,84606617,544390,158897,5
6,84617768,544390,203899,5
6,84623842,544390,4309887,5
6,84628937,544390,2760068,5
6,84637072,544390,4765846,5
6,84642145,544390,3105766,5
6,84651287,544390,3646743,5
6,84656361,544390,2954074,5
6,84662470,544390,2202981,5
6,85040103,544390,3927207,5
6,85046177,544390,5547440,5
6,85050248,544390,1856975,5
6,85064514,544390,5052014,5
6,85073614,544390,1293856,5
6,85080749,544390,4825056,5
6,85085806,544390,3423992,5
6,85089850,544390,3046169,5
6,85103055,544390,4348425,5
6,85107121,544390,1488194,5
6,85114209,544390,1326155,5
6,85118264,544390,5387249,5
6,85141634,544390,1292122,5
6,85148720,544390,3190245,5
6,85171101,544390,5599199,5
6,85183274,544390,5093456,5
6,85199467,544390,1295866,5
6,85208617,544390,848546,5
6,85216733,544390,4598495,5
6,85220788,544390,4731707,5
6,85227882,544390,1097730,5
6,85247165,544390,3697030,5
6,85263401,544390,5169468,5
6,85276625,544390,2561507,5
6,85281709,544390,3862056,5
6,85717160,544390,4885610,5
6,85724247,544390,564748,5
6,85739468,544390,4375706,5
6,85744560,544390,4085077,5
6,85749597,544390,2783784,5
6,85761799,544390,3835551,5
6,85766840,544390,2148377,5
6,85772933,544390,4719234,5
6,85786121,544390,2146397,5
6,85793219,544390,5529277,5
6,85822638,544390,2413012,5
6,85827704,544390,2530936,5
6,85844933,544390,3097088,5
6,85849009,544390,4203030,5
6,85857128,544390,2168041,5
6,85861198,544390,1,5
6,85865253,544390,211468,5
6,85871289,544390,3664411,5
6,85877440,544390,3667467,5
6,85884550,544390,2080020,5
6,85897751,544390,1830798,5
6,85915992,544390,5128626,5
6,86216525,544390,489262,5
6,86222564,544390,5314025,5
6,86227679,544390,3900562,5
6,86235748,544390,3380960,5
6,86244883,544390,1947147,5
6,86249951,544390,1228000,5
6,86266170,544390,5594462,5
6,86276308,544390,1257046,5
6,86297602,544390,4418984,5
6,86303702,544390,1795649,5
6,86310805,544390,601841,5
6,86315884,544390,5329965,5
6,86320942,544390,3555771,5
6,86331095,544390,3150884,5
6,86335178,544390,3538658,5
6,86339248,544390,3338003,5
6,86345321,544390,483631,5
6,86356481,544390,4102536,5
6,86360529,544390,4195033,5
6,86371708,544390,2589563,5
6,86375745,544390,5176177,5
6,86382868,544390,4378077,5
6,86387927,544390,5049023,5
7,129,544390,4236060,5
7,6225,544390,965825,5
7,22556,544390,1179136,5
7,26519,544390,1143356,5
7,30587,544390,830869,5
7,36649,544390,4221304,5
7,46780,544390,726904,5
7,59982,544390,5572780,5
7,65044,544390,5431249,5
7,70106,544390,5158775,5
7,75177,544390,995771,5
7,80247,544390,4860173,5
7,86323,544390,2220553,5
7,111689,544390,5498892,5
7,117775,544390,2803376,5
7,123905,544390,1946757,5
7,544139,544390,2458350,5
7,551241,544390,2466943,5
7,565453,544390,5184240,5
7,570542,544390,4604415,5
7,582729,544390,969434,5
7,592903,544390,1774417,5
7,597914,544390,450613,5
7,601968,544390,3277829,5
7,606035,544390,3901082,5
7,610081,544390,1555769,5
7,615149,544390,3883955,5
7,631376,544390,3576065,5
7,636451,544390,4804749,5
7,643561,544390,3917526,5
7,648625,544390,744802,5
7,654696,544390,2510154,5
7,664930,544390,1486504,5
7,668920,544390,1315828,5
7,673988,544390,1694954,5
7,679067,544390,5456003,5
7,684141,544390,1928346,5
7,695303,544390,1321764,5
7,702430,544390,3641297,5
7,706461,544390,4703093,5
7,712568,544390,3844044,5
